random,equally_x,equally_xy,discrim_model,discrim_model_normal,ensemble_of_3,ensemble_of_3_boot,ensemble_of_7,ensemble_of_7_boot,qrnn_of_3,qrnn_of_7,qrnn_of_11,qrnn_of_21
0.0006364782457239926,0.00010255882807541639,0.00910451915115118,0.00041752721881493926,0.0013877707533538342,0.02762572467327118,0.0011557030957192183,0.0036498992703855038,0.001722728251479566,0.032489240169525146,0.012485889717936516,0.03663140535354614,0.027105852961540222
0.00047820075997151434,1.6245707229245454e-05,0.010002913884818554,0.00016703242727089673,0.002024021465331316,0.0028508666437119246,0.0010354957776144147,0.004155565518885851,0.0014994514640420675,0.029944278299808502,0.007507165893912315,0.023296654224395752,0.009256646037101746
0.46549540758132935,0.9360015988349915,1.0143802165985107,0.7615092992782593,0.6486128568649292,1.384067416191101,0.6796618103981018,0.40658727288246155,0.5189635753631592,2.0655007362365723,1.0535959005355835,2.177518129348755,2.0601906776428223
0.3081111013889313,0.7092376351356506,0.5186499953269958,0.28855469822883606,0.5938512086868286,0.13886503875255585,0.41403114795684814,0.24987171590328217,0.35615935921669006,1.5369631052017212,0.32619792222976685,1.3214613199234009,1.3087005615234375
